Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
loginSuite,Chrome 128.0.0.0,,,23-09-2024 18:07:38,23-09-2024 18:08:14,35.822s,PASSED
,,,,,,,
Test Cases/MOZ-99999/login1,Chrome 128.0.0.0,,,23-09-2024 18:07:39,23-09-2024 18:08:14,35.382s,PASSED
mozartLogin.Login.launchBrowser(),Chrome 128.0.0.0,,,23-09-2024 18:07:39,23-09-2024 18:08:13,33.702s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,23-09-2024 18:08:13,23-09-2024 18:08:14,1.272s,PASSED
